URL,Product Name,Brand Name,Price,Category,Image URL,Description
https://www.hamleys.in/product/Dabble-Pretend-Play-Ice-Cream-Playset-by-Playshifu-Dream-of-Ice-Cream-Ice-Cream-Toy-Kids-for-3Y-Multicolour-493176550,"Buy Dabble Pretend Play Ice-Cream Playset by Playshifu, Dream of Ice Cream, Ice Cream Toy for Kids Pretend Play - Hamleys",Playshifu,1424,Role & Pretend Play Toys,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/493176550/300/493176550-1_1731.webp,"Pretend Play Ice-Cream Playset: The Dabble Playset allows kids to role-play as ice cream parlor owners, fostering imagination and social skills.
Suitable for Kids 3Y+: Designed with safety and enjoyment in mind, this toy is perfect for children aged 3 and above, encouraging creative play and interaction.
All-Inclusive Set: The playset contains all the necessary ice cream essentials, from pretend ice cream cones and scoops to colorful toppings and serving tools, making it a complete and immersive pretend play experience.
Multicolour Palette: With a diverse range of ice cream flavors and toppings available, kids can explore various combinations and create their dream ice cream treats.
Imaginative Play: Dream of Ice Cream promotes imaginative play, allowing kids to develop storytelling abilities and enjoy playful interaction with friends."
https://www.hamleys.in/product/hamleys-magic-drawing-board-490618857,Buy Hamleys Hamleys Magic Drawing Activity Table & Board Made of Plastic,Hamleys,450,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/490618857/300/490618857-1.webp,"Mess-Free Magic: This drawing board offers a mess-free way for kids to unleash their creativity without the need for paper or traditional art supplies
Endless Creativity: Children can draw their favorite pictures on the board, erase them, and draw again as many times as they like, fostering continuous artistic exploration
Productive Expression: The board allows kids to express their creativity in a productive and enjoyable manner, boosting their self-esteem and artistic skills
Easy-to-Grip Stylus Pen: The board comes with an easy-to-grip stylus pen, making it comfortable for kids to draw and create intricate designs"
https://www.hamleys.in/product/Imagimake-Super-Quiller-Spyrosity-Spyrosity-3D-Crinklers-Explore-Quilling-Based-Creative-Toy-and-Activity-Set-Kids-for-3Y-Multicolour-493176548,"Imagimake Super Quiller Spyrosity, Spyrosity 3D Crinklers Explore Quilling Based Creative Toy and Activity Set, Kids for 3Y+, Multicolour",Imagimake,569,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/493176548/300/493176548-1_8826.webp,"Quilling-based creative toy: The set introduces children to the art of quilling, a technique that involves rolling and shaping paper strips to create intricate designs.
Spyrosity 3D Crinklers: The set includes Spyrosity 3D Crinklers that allow children to create 3D quilled designs.
Promotes creativity and fine motor skills: Quilling stimulates creativity and helps develop fine motor skills in young children.
Suitable for kids ages 3 and up: The set is designed with age-appropriate materials and activities for young children.
Multicolored design: The vibrant and varied colors in the set enhance visual appeal and inspire artistic exploration."
https://www.hamleys.in/product/Sirius-Toys-Soft-Building-Blocks-56-Pieces-Kids-for-3Y-Multicolour-493175615,"Sirius Toys Soft Building Blocks - 56 Pieces, Kids for 3Y+, Multicolour",Sirius Toys,1699,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/493175615/300/493175615-1_6587.webp,"Multicolored building blocks: The set includes 56 soft building blocks in vibrant and varied colors, promoting visual appeal and creativity.
Safe and durable: The soft blocks are made of high-quality and non-toxic materials, ensuring safety and durability for young children.
Easy to assemble and disassemble: The blocks can be easily connected and disconnected, allowing children to build and rebuild structures with ease.
Promotes creativity and motor skills: Building with blocks stimulates creativity, spatial awareness, and fine motor skills in young children.
Suitable for kids ages 3 and up: The set is designed with age-appropriate materials and activities for young children."
https://www.hamleys.in/product/Smartivity-Jungle-Explorer-Activity-Kit-for-3-to-5-Years-Kids-492407825,Smartivity Jungle Explorer Activity Kit for 3 to 5 Years Kids,Smartivity,759,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/492407825/300/493174779-1_1946.webp,"Best early age development learning educational activities for age 3 to 5. A perfect exploratory, hands-on learning experience that blends physical activity with the latest technology to empower young minds with the engagement that is state-of-the-art and tailored for"
https://www.hamleys.in/product/Disney-Frozen-Frozen-Friends-Cocoa-3Y-Multicolour-493662850,"Disney Frozen Frozen Friends Cocoa, 3Y+, Multicolour",DISNEY PRINCESS,1044,Dolls & Playsets,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/493662850/300/493662850-1_4443.webp,"Inspired by Frozen 2: This delightful Olaf and Bruni set is inspired by the beloved animated characters from Disney's Frozen 2, making it a must-have addition for any Frozen fan
Olaf and Bruni Figures: The set includes fan-favorite snowman character Olaf and the Fire Spirit salamander Bruni, both in a fun fashion doll scale. Children can relive their favorite moments from the movie and create new adventures with these iconic characters
Treat-Themed Accessories: Kids can immerse themselves in the world of Arendelle with five treat-themed play pieces, including a campfire, mugs of hot cocoa, and marshmallows. These accessories enhance the storytelling experience, allowing children to recreate cozy scenes from Frozen 2
Pop-Up Flame Feature: The Bruni figure features a pop-up flame when kids press the figure's tail, adding an exciting and interactive element to playtime. This feature brings the character to life and sparks imaginative storytelling
Perfect Gift: This set makes a perfect gift for kids aged 3 and up, providing them with the opportunity to relive their favorite Disney Frozen scenes or invent their own exciting adventures for Olaf and Bruni
Collectible: Fans of Disney Frozen can collect all the Disney Frozen fashion dolls and accessories to expand their collection and embark on countless adventures in the enchanting world of Arendelle
Variety of Play: Children can use their creativity to re-create iconic movie moments or invent new stories for Olaf and Bruni. The set encourages imaginative play and storytelling
Colorful and Detailed: The set features colorful and detailed pieces that capture the essence of the Frozen 2 characters and scenes, adding authenticity to playtime"
https://www.hamleys.in/product/diicii-astro-hunt-491902261,Shop Diicii Astro Hunt Board Games for Kids age 4Y+,Diicii,599,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/491902261/300/491902261-1.webp,"In a galaxy farther than the far away, there lived a notorious Yuzu tribe. They craved for one thing more than anything in the world, to wreak havoc on planet Earth. Its known 12 of them went rogue and were spotted recently in space. Yuzus often hide in plain sight and only the one with the greatest memory can capture them. To keep planet Earth safe, we need to capture at least 5 Yuzus to make their forces fall.  About Diicii. Blink. And the game changes. Every time Diicii lights up in green or red to mean: plus-minus, forward-backward, Player1-Player 2, the possibilities are as endless as your imagination. Built with a twist on every roll. Diicii will always keep the game surprising and the player on the edge.  How to use Diicii. Pull the strip on the Diicii before using it for the first time. Hold the Diicii in your palm and wait for it to stop blinking. Roll the Diicii onto a flat surface to get a number and colour."
https://www.hamleys.in/product/skillmatics-dots-and-mazes-491603756,Buy Skillmatics Dots and Mazes Games Online - Maze Toy Hamleys,Skillmatics,299,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/491603756/300/491603756-1.webp,"Skillmatics Dots and Mazes is the perfect product to build visual tracking, fine motor and problem-solving skills in the early years. These time-tested formats help build foundational learning skills while ensuring your child has hours and hours of fun! With 12 repeatable activities, this product is a great travel companion to engage your child while on the go!"
https://www.hamleys.in/product/hilife-traffic-light-3d-shape-2-layer-puzzle-unisex-3y-multicolor-491960064,"Shop Hilife Traffic Light 3D Shape 2 Layer Puzzle, Unisex, 3Y+ (Multicolor)",Hilife,899,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/491960064/300/491960064-1.webp,"Pave the way for your child to become a responsible citizen with the stubby 3D traffic light puzzle. A fun, educational game, this 3D traffic light puzzle is best suited for kids aged 3-years and above. Comprising of 12 brightly-coloured puzzle blocks in different shapes and depicting illustrations of traffic lights - red, amber, and green - along with their meaning, hilife's stubby 3D traffic light puzzle is an amusing way to teach young minds all about the importance of following traffic rules while boosting their skills of solving puzzles, recognizing colours and understanding basic structures seen in daily life. This educational game not only boosts your child's problem-solving abilities but also helps develop cognitive abilities, fine motor skills as well as hand-eye coordination. With the HILIFE stubby 3D traffic lights puzzle, ignite the spark of curiosity in your child's mind and watch their brain develop at an alarming speed!."
https://www.hamleys.in/product/hilife-tiny-tots-tasty-fruits-unisex-3y-multicolor-491960070,"Shop Hilife Tiny Tots Tasty Fruits, Unisex, 3Y+ (Multicolor)",Hilife,1100,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/491960070/300/491960070-1.webp,"Inspire your kid to become a budding culinary artist with the Hilife Jr. Master Chef's Gourmet Kitchen Set!. Made from non-toxic, kid-friendly wooden material, the Jr. Master Chef's Gourmet Kitchen Set consists of 8 pieces including a pot, a pan with a handle, a multi-purpose lid, a spatula, a ladle, a salt and a pepper shaker, two plates, two spoons, and two toy knives. With this kitchen set, let your child's imagination run free while they learn necessary life-skills. The Hilife Jr. Master Chef's Gourmet Kitchen Set is one of the best ways to introduce your child to and imbibe in them the importance of culinary skills. While learning, this toy set will assist in the development of their fine motor skills, hand-eye coordination, and memory."
https://www.hamleys.in/product/mechanix-3602002-plastic-cars-2-490086953,Shop Mechanix 3602002 Plastic Cars - 2 Construction Sets for Boys age 3Y+,Mechanix,755,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/490086953/300/490086953-1.webp,This Constructional Toy Inspires Your Child To Enjoy Creating New Models And Allow Them To Use Their Imagination To See What Else They Can Come Up With
https://www.hamleys.in/product/hilife-kids-clay-time-rolling-pin-and-board-unisex-3y-multicolor-491960071,"Shop Hilife Kids Clay Time Rolling Pin and Board, Unisex, 3Y+ (Multicolor)",Hilife              ,809,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/491960071/300/491960071-1.webp,"Let your kid's imagination and creativity run free with the Hilife Kids' Clay-Time Rolling Pin & Board. A fun game, this toy-set will teach your kid how to harness their creativity by building various things from clay. Hilife's Kids' Clay-Time Rolling Pin & Board comprises four wooden rolling pins in different styles, a wooden clay-cutter, and a circular wooden board. The materials used in making these toy-set are not only child-friendly but also environment-friendly and non-toxic. This toy-set is a great way to hone your child's hand-eye coordination, fine motor skills and creative abilities - skills that are highly crucial for your child's brain development as well as overall growth. With the Hilife Kids' Clay-Time Rolling Pin & Board, watch your child develop into their best version while sharpening multiple physical and mental skills."
https://www.hamleys.in/product/LEGO-Drill-Spinner-Vehicle-Super-Hero-Action-10792-58-Pieces-494376879,LEGO Drill Spinner Vehicle Super Hero Action 10792 (58 Pieces),LEGO,999,Construction & Building Toys,https://cdn.pixelbin.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/494376879/300/494376879-1_1315.webp,"Miles Spin Morales car
This Drill Spinner Vehicle buildable toy from Disney+ series Spidey and His Amazing Friends is designed to meet the passions and abilities of kids, boys and girls aged 4+Buildable vehicle and 2 minifigures
Includes a Miles Spin Morales minifigure and an Electro minifigure, plus a large Starter Brick to make building quick and funToy Spidey car with drill
This buildable, push-along model of Miles Spin Morales car has a drill at the front which kids can rotateTreat for Spidey fans
This Spin and Electro toy vehicle set is packed with play value for fans of the Disney+ TV series Spidey and His Amazing FriendsSpider-Man gift for kids
With a Starter Brick and simple building steps, you can give this toy vehicle set to any young builder or Super Hero fanExpand the fun
Check out the extensive range of compatible LEGO 4+ vehicle toys and LEGO Marvel playsetsPreschool buildable toy
LEGO sets for 4+ year olds introduce children to a universe of movie favorites, TV characters and everyday heroes"
https://www.hamleys.in/product/webby-diy-wooden-build-paint-hut-shaped-cute-bird-house-for-kids-toy-unisex-3y-multicolour-492362964,Buy Hamleys Webby DIY Wooden Build & Paint Hut Shaped Cute Bird House Wood - Wooden Tent House,Webby,449,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/492362964/300/492362964.webp,"Build & Paint your own Bird house, All parts are included as shown in picture. Made of safe and non-toxic, top quality wooden material, smooth surface, neatly cut, without sharp edges. The paints are also non-toxic and easy to wash off without any detergent. The natural wooden boards of the birdhouse are pre-cut and slotted, no nails or hammers required. DIY birdhouse sets for kids build & paint, increase the intimate and friendly atmosphere of the family, play with children, and decorate their own DIY birdhouse with their own unique ideas. The Art & Craft Wood Toys help children cultivate their imagination, hand-eye coordination, creative expression and fine motor skills, make them think independently. Material - Wood, Size - 20X16X21CM , Ideal for 5+ Years Kids"
https://www.hamleys.in/product/webby-my-house-wooden-puzzle-24pcs-unisex-3y-multicolour-492337270,"Shop Webby My House Wooden Puzzle 24pcs, Unisex, 3Y+ (Multicolour)",Webby,569,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/492337270/300/492337270.webp,"An important early educational learning tool for toddlers 1 2 3 years old, not only help your toddlers to learning appearance and structure of my house while playing."
https://www.hamleys.in/product/webby-diy-paint-your-pre-assembled-unisex-3y-multicolour-492337073,"Webby DIY Paint Your Pre Assembled, Unisex, 3Y+ (Multicolour)",Webby,1424,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/492337073/300/492337073.webp,"Most children dream of a doll house of their own. Beautiful DIY Dream Livingroom Doll House especially designed with paint feature for young kids. This Doll House is furnished with sofa, 2 chairs, coffee table, 2 Table lamp, TV and media Unit.Otherside beautiful graphics of wall clock , lights & Fireplace in house.. All furniture is pre-assembled, and you need to paint the furniture with a given color kit as per your choice. No tools required, made of PINE WOOD. Develop Educational skills such as logical thinking, problem solving, creativity, and, of course, fine motor skills. Educational games can be fun. That’s why Construction kit is one of the best gifts for your kid's birthday and other occasions. Suitable for boys and girls 8+ Dollhouse size - 30x30x20 cm."
https://www.hamleys.in/product/hilife-owl-3d-shape-2-layer-puzzle-unisex-3y-multicolor-491960066,"Shop Hilife Owl 3D Shape 2 Layer Puzzle, Unisex, 3Y+ (Multicolor)",Hilife,899,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/491960066/300/491960066-1.webp,"Teach your kids all about numbers, colours and birds with the HILIFE stubby 3D owl puzzle. A fun, educational game, this 3D owl puzzle is best suited for kids aged 3-years and above. Comprising of 12 brightly-coloured, numbered-puzzle blocks in different shapes and depicting an illustration of an owl sitting on a branch, hilife's stubby 3D owl puzzle is a fun way to assist young minds to learn more about birds such as owls while boosting their skills of solving puzzles, recognizing colours and numbers from one to ten. This educational game not only boosts your child's problem-solving abilities but also helps develop cognitive abilities, fine motor skills as well as hand-eye coordination. With the HILIFE stubby 3D owl puzzle, watch your child grow more curious about different animals and birds!."
https://www.hamleys.in/product/skillofun-my-first-learning-puzzle-pair-me-set-of-15-3y-492363022,"Skillofun My First Learning Puzzle Pair Me Set Of 15, 3Y+",SKILLOFUN,523,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/492363022/300/492363022_1717.jpeg,"Good for hand & eye coordination and logical thinking
All of the corners of these puzzles for kids are well processed, no sharp corners, which is safe for the young children
Puzzles are a fun activity to do alone or in a group, and make a perfect gift for birthdays and holidays
It develops strong hand-eye coordination, fine motor skills, and problem-solving skills. So it helps develop multiple skills!"
https://www.hamleys.in/product/hilife-counting-double-hand-puzzle-2-layers-unisex-3y-multicolor-491960058,"Shop Hilife Counting Double Hand Puzzle 2 Layers, Unisex, 3Y+ (Multicolor)",Hilife,899,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/491960058/300/491960058-1.webp,"Teach your toddler counting numbers and recognizing colors the fun way with the Hilife Tiny Toddler's Coloured & Numbered Fingers Puzzle Board. A fun, educational game, this wooden puzzle board is best suited for kids aged 3-years and above."
https://www.hamleys.in/product/imagimake-quill-on-spyrosity-explore-491490156,Shop Imagimake Quill On Spyrosity Explore DIY Art & Craft Kits for Kids age 4Y+,Imagimake,1199,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/491490156/300/491490156-1.webp,"Children love to create, and creativity blossoms when a child has the right enablers. Spyrosity explores is designed to give your child a truly unique play experience as they take a few strips of paper and coil and shape them into 25 creative cards! The patent pending spyro station is super cool motorized tool that is so inviting and sure to get children excited about the enriching world of paper quilling. It makes it possible even for a 5-year-old to quill! It has 2 speed levels and an easy to use 5 size stencil/quilling board conveniently located on the station itself (requires 3 aa batteries not included). The 200 colourful paper strips provided stimulate a childs vivid imagination while the pre-glued cards and strips make this a glue free craft that is completely hassle free! Crafting with this kit not only helps develop fine-motor skills but is also a great way to enhance creativity and self-expression. Young aspiring designers can keep creating long after they complete the cards. Although we recommend spyrosity refill packs as they come with special thick paper ideal for our early crafters, the spyro station works well with most quilling paper. Simply get some papers and let their imagination lead the way!"
https://www.hamleys.in/product/hot-wheels-basic-car-fans-for-kids-assorted-3y-multicolor-490160790,Hot Wheels Basic Car Fans for Kids Assorted 3Y+  Multicolor,Hot Wheels,179,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/490160790/300/490160790-1.webp,"This product comes as an assortment, Colour and design may vary
Diverse Mini Collections: Choose from an exciting array of mini collections, each with its own theme and unique cars. Themes include Tooned, Batman, HW Moto, and HW Rescue, among others
Realistic Details: Each car is crafted with realistic details and authentic decos, offering a high-quality collectible experience
Great for All Ages: Hot Wheels Basic Car Fans are a hit among kids and collectors of all ages, making them the perfect gift for anyone who appreciates the world of cars and racing
Endless Variety: With Hot Wheels, you can build your epic collection by choosing from a wide variety of vehicles across different collections"
https://www.hamleys.in/product/disney-kitchen-set-assorted-491376974,Buy IToys Disney Kitchen Set - Assorted Kitchen Sets & Appliances for Kids Age 3Y+,I Toys,199,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/491376974/300/491376974-1.webp,"This product comes as an assortment and any 1 product will be delivered as per the availability.  ""Gift your kid something to remember for a long time with this Princess Bella plastic Kitchen set packed in an attractive bag. The set comprises of a plastic kitchen set with full princess bella design. Bring home this kit and give your kid a chance to play with his favorites cartoon character Princess Bella.
Specifications : Brand - Disney
Type - Kitchen Set
Age group - 3 Years+
Package includes - Kitchen set
Packed in an attractive bag Light and easy to carry Can be used for both indoor and outdoor purpose Also makes a good play for group fun"""
https://www.hamleys.in/product/hilife-jr-busy-bead-abacus%C3%82%C2%A0-unisex-3y-multicolor-491960062,Hamleys®️ Toy Store - Buy Toys for Kids & Children Games Online in India,Brand name not found,Price not found,Category not found,/icon.png,
https://www.hamleys.in/product/hilife-house-3d-shape-2-layer-puzzle-unisex-3y-multicolor-491960063,"Shop Hilife House 3D Shape 2 Layer Puzzle, Unisex, 3Y+ (Multicolor)",Hilife              ,949,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/491960063/300/491960063-1.webp,"Kick start your child's problem-solving skills with the HILIFE stubby 3D house puzzle. A fun, educational game, this 3D house puzzle is best suited for kids aged 3-years and above. Comprising of 12 brightly-coloured puzzle blocks in different shapes and depicting illustrations of Windows, doors, trees and a dog, hilife's stubby 3D house puzzle is an excellent way to teach your young kid all about solving puzzles, recognizing colours, and understanding basic structures seen in daily life. This educational game not only boosts your child's problem-solving abilities but also helps develop cognitive abilities, fine motor skills as well as hand-eye coordination. With the HILIFE stubby 3D house puzzle, your child's brain will develop with leaps and bounds!."
https://www.hamleys.in/product/shooting-moily-giraffe-yellow-for-kids-3y-492407993,Product name not found,Shooting Star,854,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/492407993/300/492407993-2.webp,"A pull along big Molley giraffe toy meant for kids Toy shakes head makes sound when pull along moving forwardMade of high quality plastic, safe for children  Perfect buddy for fun and role play, supports in developing hand-eye co-ordination and motor skills"
https://www.hamleys.in/product/genius-box-play-some-learning-toys-for-children-magical-colours-activity-kit-491282074,Shop Genius Box - Play Some Learning Toys For Children : Magical Colours Activity Kit Science Kits for Kids age 3Y+,Genius Box,999,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/491282074/300/491282074.webp,"Genius Box offers a library of activity kits with educational toys, games, and learning tools for children aged 2 to 8 years
The kits are designed to enrich and stimulate young minds, aiding in overall personality development
The ""Magical Colours"" activity kit from Genius Box includes diverse, interactive, and age-appropriate activities
The kit helps children learn about different types of colors, promotes color recognition, and helps them identify primary and secondary colors
Color plays a significant role in how children observe and categorize the world around them
The Magical Colours kit introduces children to the world of colors, patterns, and shades, allowing them to get creative with a wide range of hues."
https://www.hamleys.in/product/hot-wheels-starter-track-set-assorted-unisex-4y-multicolor-491432499,"Shop Hot Wheels Starter Track Set Assorted, Unisex, 4Y+ (Multicolor)",Hot Wheels,474,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/491432499/300/491432499-1.webp,"Please note:- This product comes as an assortment and any product will be shipped depending on the availability. The Hot Wheels trackset will keep your little one entertained for hours and give him or her an adrenaline rush. Besides, these are quite safe to play with as these have rounded edges along with being crafted from a nontoxic material."
https://www.hamleys.in/product/ok-play-geometrical-genious-interlocking-blocks-early-learning-educational-toy-for-kids-multicolor-3y-492337235,Ok Play Geometrical Genious Interlocking blocks Early learning educational toy for kids Multicolor 3Y+,OK Play,275,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/492337235/300/492337235.webp,"Experience a moment of extreme happiness worth living for, watching your kids having fun while learning  The Geometrical Genius is an assortment toy that comprises of 18 blocks and 9 different bases  Forms various geometrical figures on assembling the blocks and bases  Let the child fix by themselves the pieces on to the segments on the base to form different combinations  The activity construction toy also enhances childrens cognitive and motor skills."
https://www.hamleys.in/product/hasbro-twister-party-game-for-family-and-kids-491668396,Buy Hasbro Twister Party Game For Family and Friends Plastic,Hasbro Gaming,899,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/491668396/300/491668396-1_5822.webp,"Add a twist of fun to a party or family night with the classic game that ties players up in knots! One person gives the spinner a whirl--see what's next as players try to keep their hands and feet on the mat. Right foot, red! Who can do it? Left foot green – who's got it? If a player's knee or elbow touches the mat or falls over, they're out. The last player standing wins."
https://www.hamleys.in/product/funskool-four-steps-plastic-multicolour-3y-491898716,Product name not found,Funskool,319,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/491898716/300/491898716-1.jpeg,This interactive game is cleverly designed for teaching kids about daily routine and tasks in four simple steps  it offers a fun and intuitive way to learn and carry out daily activities  it also helps in developing good manners and habits in kids at an early age.
https://www.hamleys.in/product/skillmatics-found-it-for-when-you-re-outdoors-paper-scavenger-hunt-multicolor-3y-492365393,Skillmatics Found it! For When You're Outdoors Paper Scavenger Hunt Multicolor 3Y+,Skillmatics,399,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/492365393/300/492365393-1.webp,"Get ready to play the Smartest Scavenger Hunt!  Learn about phonics, numbers, shapes and a whole lot more as you go on the most exciting ""Search and Find""!  CAN YOU FIND... Something that is heavier than a leaf?  Something round?  Shout ""FOUND IT!"" as soon as you get your hands on the object in question.  Play with your friends and try to be the first one to win 7 cards!"
https://www.hamleys.in/product/skillmatics-brain-games-paper-brain-teaser-game-multicolor-3y-492409461,Skillmatics Brain Games Paper Brain teaser game Multicolor 3Y+,Skillmatics,299,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/492409461/300/492409461-1.webp,Skillmatics Brain Games will teach children to use a 'think and reason approach' when faced with challenges  Our activities are designed to build logic and problem solving skills through fun learning methodologies! Suitable for all ages  Brain Games is filled with innovative content that promises to engage children for hours at end!
https://www.hamleys.in/product/Disney-Princess-Doll-Playset-Assorted-3Y-Multicolour-493662854,"Disney Princess Doll Playset, Assorted, 3Y+, Multicolour",Disney Princess,1899,Dolls & Playsets,https://cdn.pixelbin.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/493662854/300/493662854-1.jpeg,"Please note:- This product comes as an assortment and any product will be shipped depending on the availability
Disney Princess Doll Playset inspired by beloved characters from popular Disney movies
Each set includes a posable Disney Princess doll, character friends, and accessories for movie-inspired play
Posable fashion dolls with shiny removable skirts and long hair for styling
Dolls come in their signature colors, capturing the essence of the characters
Perfect for reenacting favorite movie moments or creating new storytelling adventures
Fans can collect all the Disney Princess fashion dolls and accessories for the ultimate adventure
Dolls cannot stand alone, adding realism to play scenarios
Colors and decorations may vary, providing variety in the collection
Suitable for kids aged 3 and above, making it a perfect gift for princess fans."
https://www.hamleys.in/product/skillmatics-buildables-3d-spy-glasses-build-learn-multicolor-3y-492365395,Buy Skillmatics Buildables 3D Spy Glasses Build & Learn Multicolor 3 Online from Hamleys - 3D glasses drawing,Skillmatics,664,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/492365395/300/492365395-1.webp,Buildables is a range of new-age STEM products that teach children essential construction analytical and problem-solving skills through the joy of creating their own functioning meaningful machines that they can use on a daily basis!  Build learn and explore as you construct your simple machines with step-by-step instructions  Practical application of key science concepts and lots of exciting challenges!
https://www.hamleys.in/product/giggles-info-cubes-491893008,Shop Giggles Info Cubes Early Learner Toys for Kids age 3Y+,Giggles,674,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/491893008/300/491893008.webp,"This colorful set of 26 wooden blocks, featuring alphabets, numbers, shapes, puzzle &pictures, is just right for stacking, sorting, and learning! The vibrant eye-catching illustrations encourage children to engage and grow their language and early learning skills. Its perfectly sized for little hands for hours of endless play. Develops hand-eye coordination. Supports language development. Strengthens bilateral coordination, balance, tactile, and fine-motor skills. Teaches spatial awareness. Builds thinking and learning skills. Supports cognitive and language development. Builds confidence and boosts self-esteem through construction play.Its a classic gift for kids 3years & above."
https://www.hamleys.in/product/shooting-star-magic-gears-base-with-small-large-gears-learning-and-education-fun-toy-multicolor-2y-492407590,Shooting star Magic gears base with small Large gears Learning and education fun toy Multicolor 2Y+,Shooting Star,650,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/492407590/300/492407590.webp,"Introduce your budding joys to the progressing and ever evolving technology of the mechanical world  Gift this Magic Gears toy to the ever curious kids and check out the budding engineers and innovators in them  A moment of extreme happiness worth living for, watching your kids having fun while learning  It is an assortment toy that comprises of 9 gears with handles
Let the child fix the pieces on to the segments on the base to form different combinations and get their gear boxes ready."
https://www.hamleys.in/product/funskool-magnetic-slate-490093149,Buy Funskool Magnetic Slate Activity Table & Boards for a fun gaming experience,Funskool,599,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/490093149/300/490093149-1.webp,"A Great Learning With Fun For Pre Schoolers. ,Teach Your Child Abc And 123 By Using This Magnetic Slate. , They Don'T Have To Write, Just Stick The Numbers And Letters On The Slate. , Let Your Kids Enjoy Their Pre-School Education With Lots Of Fun And Interest"
https://www.hamleys.in/product/zoozi-hockey-2000-hockey-stick-for-kids-multicolor-2y-492408383,Zoozi Hockey 2000 Hockey stick for kids Multicolor 2Y+,Zoozi,390,Sports & Outdoor,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/492408383/300/492408383.webp,"Nothing could be more appropriate than incarnating the skills of our national sport from the novice days of a kids life  While combining physical exercise with mental alertness, the kit consists of two hockey sticks and a ball  It is soft and smooth with rounded edges and is made with proper care and safety standards to keep your children close to a healthy and fun environment."
https://www.hamleys.in/product/slime-combo-neon-sparkle-metallic-492408208,Slime Combo Neon Sparkle Metallic,Youreka,1299,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/492408208/300/492408208.webp,"High quality Japanese raw material, non toxic,"
